lens_id,company,title,date_published,publication_type,patent_status,classification,npl_count,n_jurisdictions,jurisdictions,filter_path,kept
068-486-198-486-579,apple,Reducing power consumption in connected mode discontinuous reception,2016-08-09,GRANTED_PATENT,ACTIVE,dual_purpose,3,7,"CN, EP, JP, KR, TW, US, WO",filtered_keep,True
078-943-667-820-634,apple,Fuel cell system coupled to a portable computing device,2016-08-09,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
086-797-440-777-464,apple,Coprocessor dynamic power gating for on-die leakage reduction,2016-08-09,GRANTED_PATENT,ACTIVE,dual_purpose,3,1,US,removed,False
087-827-825-427-714,apple,COMMUNICATION AND MONITORING OF A BATTERY VIA A SINGLE WIRE,2016-08-04,AMENDED_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
089-405-912-574-977,apple,INTEGRIERTE BERÜHRUNGS- UND ANZEIGEARCHITEKTUREN FÜR SELBSTKAPAZITATIVE BERÜHRUNGSSENSOREN,2016-08-31,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
090-254-751-899-972,apple,Simultaneous LTE data and DSDA voice,2016-08-30,GRANTED_PATENT,ACTIVE,dual_purpose,1,3,"CN, JP, US",filtered_keep,True
098-119-761-024-239,apple,Power Reduction Techniques for Dual-SIM Devices,2016-08-11,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
099-591-669-270-66X,apple,METHODS AND APPARATUS FOR IMPROVING POWER CONSUMPTION IN WIRELESS NETWORK,2016-08-12,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
104-080-799-461-08X,apple,Wristband device input using wrist movement,2016-08-04,LIMITED_PATENT,INACTIVE,dual_purpose,0,,,removed,False
104-777-800-353-036,apple,METHODS AND APPARATUS FOR WIRELESS COEXISTENCE BASED ON TRANSCEIVER CHAIN EMPHASIS,2016-08-18,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
123-856-423-887-423,apple,Closed loop clock signal generator with multiple reference clocks,2016-08-09,GRANTED_PATENT,ACTIVE,dual_purpose,1,1,US,removed,False
124-095-370-978-737,apple,Including performance-related hints in requests to composite memory,2016-08-16,GRANTED_PATENT,INACTIVE,dual_purpose,5,1,US,removed,False
124-845-471-775-55X,apple,Dynamic adjustment of mobile device based on thermal conditions,2016-08-30,GRANTED_PATENT,ACTIVE,dual_purpose,3,3,"TW, US, WO",filtered_keep,True
127-359-184-387-031,apple,Power Reduction Techniques for Dual-SIM Devices,2016-08-17,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
133-188-443-415-847,apple,Apparatus and Methods for Transmission and Reception of Data in Multi-Antenna Systems,2016-09-01,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
136-145-461-534-769,apple,SYSTEM AND METHOD OF ESTABLISHING COMMUNICATION BETWEEN ELECTRONIC DEVICES,2016-08-18,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
136-996-864-963-408,apple,Processor including multiple dissimilar processor cores,2016-09-01,PATENT_OF_ADDITION,INACTIVE,dual_purpose,0,,,removed,False
139-373-381-826-204,apple,Display device,2016-08-17,LIMITED_PATENT,EXPIRED,other,0,,,removed,False
142-758-876-257-096,apple,OPTIMIERUNG DER DOWNLINK-KOMMUNIKATIONEN ZWISCHEN EINER BASISSTATION UND EINEM FERNENDGERÄT DURCH GEMEINSAME NUTZUNG DES,2016-08-10,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
142-939-467-854-87X,apple,Method for clock calibration,2016-08-09,GRANTED_PATENT,ACTIVE,dual_purpose,2,6,"CN, DE, KR, TW, US, WO",filtered_keep,True
158-142-689-914-076,apple,AUTOMATED RESPONSE TO AND SENSING OF USER ACTIVITY IN PORTABLE DEVICES,2016-08-30,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
159-784-821-327-217,apple,Displaying Use Time Remaining on Fast Charge Devices,2016-08-18,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
164-342-266-299-220,apple,"Apparatus, system, and method for parallelizing UE wakeup process",2016-08-23,GRANTED_PATENT,INACTIVE,dual_purpose,0,,,removed,False
166-033-048-029-154,apple,Ledger-based resource tracking,2016-08-09,GRANTED_PATENT,INACTIVE,dual_purpose,0,,,removed,False
172-949-831-616-139,apple,Dynamic aggression management of cellular connectivity,2016-08-09,GRANTED_PATENT,ACTIVE,dual_purpose,1,3,"CN, DE, US",filtered_keep,True
173-543-554-198-405,apple,Adaptive network searching in out-of-service scenarios,2016-08-30,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
174-537-141-374-410,apple,Speculative prefetching of data stored in flash memory,2016-08-24,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
178-404-193-648-563,apple,SOLID STATE DRIVE WITH SELF-REFRESH POWER-SAVING MODE,2016-08-11,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
181-630-850-207-674,apple,Flexible displays,2016-08-16,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
186-908-075-698-091,apple,Power savings with preamble in wlan systems,2016-08-11,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
004-231-409-571-962,apple,Use of multi-thread hardware for efficient sampling,2016-08-02,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
009-257-318-230-086,apple,Flexible Display Panel With Bent Substrate,2016-07-14,PATENT_APPLICATION,ACTIVE,pure,,,,pure_auto_keep,True
010-054-247-873-978,apple,Flexible Display Panel With Bent Substrate,2016-07-20,PATENT_APPLICATION,ACTIVE,pure,,,,pure_auto_keep,True
015-855-944-276-791,apple,TRANSMISSION POWER MODULATION TO FACILITATE IN-DEVICE COEXISTENCE BETWEEN WIRELESS COMMUNICATION TECHNOLOGIES,2016-07-26,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
016-857-902-333-749,apple,Packaged capacitor component with multiple self-resonance frequencies,2016-07-19,GRANTED_PATENT,ACTIVE,other,0,,,removed,False
019-568-260-181-373,apple,Methods of treatment and diagnosis using enhanced patient physician communication,2016-07-21,PATENT_APPLICATION,ACTIVE,pure,,,,pure_auto_keep,True
026-796-933-228-630,apple,SYSTEM AND METHOD FOR SOC IDLE POWER STATE CONTROL BASED ON I/O OPERATION CHARACTERIZATION,2016-07-28,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
029-513-723-418-029,apple,Advanced fine-grained cache power management,2016-07-26,GRANTED_PATENT,ACTIVE,dual_purpose,4,1,US,removed,False
029-675-269-535-605,apple,Low energy processor for controlling operating states of a computer system,2016-07-16,PATENT_OF_ADDITION,ACTIVE,dual_purpose,0,,,removed,False
036-681-221-361-305,apple,Using proximate access points to ensure fast Wi-Fi network discovery and reconnection with reduced power consumption,2016-08-02,GRANTED_PATENT,INACTIVE,dual_purpose,2,1,US,removed,False
048-254-600-818-079,apple,VERFAHREN ZUM OPTIMIEREN DES STROMVERBRAUCHS BEI DRAHTLOSEN VORRICHTUNGEN ANHAND EINES DATENRATENEFFIZIENZFAKTORS,2016-07-13,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
048-296-392-138-161,apple,MANAGING POWER CONSUMPTION OF TRANSMISSION CIRCUITRY IN A WIRELESS COMMUNICATION DEVICE,2016-07-21,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
049-442-734-637-649,apple,SUB-FRAME ALLOCATION FOR LOW POWER LTE,2016-07-14,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
051-559-929-222-591,apple,"Apparatus, System, and Method for Adaptive Sleep Schedule for Control Signal Decoding",2016-07-28,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
053-365-632-457-311,apple,Quality-of-service management in power-throttled storage devices,2016-07-12,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
054-409-142-821-094,apple,Control scheme to temporarily raise supply voltage in response to sudden change in current demand,2016-07-19,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
055-341-323-262-808,apple,Flexible display with bent edge regions,2016-08-01,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
057-908-969-946-771,apple,Shunt integrated voltage regulator,2016-07-19,GRANTED_PATENT,ACTIVE,other,3,6,"CN, DE, KR, TW, US, WO",filtered_keep,True
061-930-629-130-106,apple,Reducing power consumption through reduced measurement frequency,2016-08-01,PATENT_OF_ADDITION,INACTIVE,dual_purpose,0,,,removed,False
063-535-442-507-383,apple,Identifying and locating users on a mobile network,2016-07-26,GRANTED_PATENT,ACTIVE,dual_purpose,17,8,"AU, CN, EP, GB, JP, KR, US, WO",filtered_keep,True
064-566-709-479-51X,apple,Wärmesteuerungsvorrichtung und Methodologie,2016-08-03,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
065-806-423-417-168,apple,Organic Light-emitting Diode Display With Bent Substrate,2016-07-20,PATENT_APPLICATION,ACTIVE,pure,,,,pure_auto_keep,True
073-423-340-453-130,apple,Cache allocation scheme optimized for browsing applications,2016-07-19,GRANTED_PATENT,ACTIVE,dual_purpose,4,3,"TW, US, WO",filtered_keep,True
093-882-567-619-148,apple,Shortened HARQ timelines for low bandwidth applications,2016-08-02,GRANTED_PATENT,ACTIVE,dual_purpose,1,1,US,removed,False
101-017-313-343-120,apple,Generator Button for Electronic Devices,2016-07-28,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
111-568-303-864-620,apple,CLOSED LOOP CLOCK SIGNAL GENERATOR WITH MULTIPLE REFERENCE CLOCKS,2016-07-28,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
113-286-765-660-048,apple,"Apparatus, System and Method for Optimizing Power Conservation",2016-07-28,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
118-752-799-089-342,apple,System power management using communication bus protocols,2016-07-19,GRANTED_PATENT,ACTIVE,dual_purpose,5,3,"TW, US, WO",filtered_keep,True
134-526-337-645-097,apple,ORGANIC LIGHT-EMITTING DIODE DISPLAY WITH BENT SUBSTRATE,2016-07-14,PATENT_APPLICATION,PENDING,pure,,,,pure_auto_keep,True
139-591-343-335-602,apple,Dynamic enveloping eliminating and recovering polarity emitter,2016-07-27,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
139-763-365-637-466,apple,FLEXIBLE DISPLAY PANEL WITH BENT SUBSTRATE,2016-07-21,PATENT_APPLICATION,PENDING,pure,,,,pure_auto_keep,True
141-469-157-996-047,apple,Hysteretic-mode pulse frequency modulated (HM-PFM) resonant AC to DC converter,2016-07-12,GRANTED_PATENT,INACTIVE,other,0,,,removed,False
142-166-157-802-976,apple,LOW ENERGY PROCESSOR FOR CONTROLLING OPERATING STATES OF A COMPUTER SYSTEM,2016-08-01,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
151-527-779-947-683,apple,Determining a battery chemistry for a battery in a peripheral device,2016-08-02,GRANTED_PATENT,ACTIVE,other,0,,,removed,False
152-107-792-279-03X,apple,"Device, Method, and Graphical User Interface for Navigating User Interface Hierarchies",2016-07-21,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
154-933-516-232-507,apple,Cascading power for accessories,2016-08-01,PATENT_OF_ADDITION,ACTIVE,other,0,,,removed,False
155-436-967-823-268,apple,ADAPTIVE TYPE CHANNEL STATE FEED BACK BASED ON CHANNEL ESTIMATION FEATURE AND REPORT REQUEST,2016-07-28,PATENT_APPLICATION,ACTIVE,dual_purpose,1,6,"CN, DE, JP, TW, US, WO",filtered_keep,True
159-157-573-511-126,apple,Dynamic voltage and frequency management,2016-08-02,GRANTED_PATENT,ACTIVE,dual_purpose,2,10,"AU, BR, CN, EP, HK, JP, KR, RU, US, WO",filtered_keep,True
162-214-037-485-944,apple,"Vorrichtung, System und Verfahren zur adaptiven Ruheplanung fiir die Steuersignaldekodierung",2016-07-28,PATENT_APPLICATION,ACTIVE,dual_purpose,1,3,"CN, DE, US",filtered_keep,True
165-412-024-818-099,apple,Electronic device with automatic mode switching,2016-07-19,GRANTED_PATENT,EXPIRED,dual_purpose,1,1,US,removed,False
172-102-282-734-410,apple,Organic Light-Emitting Diode Display With Bent Substrate,2016-07-14,PATENT_APPLICATION,ACTIVE,pure,,,,pure_auto_keep,True
174-080-158-678-608,apple,DYNAMISCHE ANPASSUNG EINES VERKEHRSINAKTIVITÄTSTIMERS,2016-08-03,SEARCH_REPORT,ACTIVE,dual_purpose,2,5,"CN, EP, TW, US, WO",filtered_keep,True
181-268-945-679-480,apple,Synchronization beacon detection,2016-08-02,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
185-325-546-503-297,apple,"Apparatus, System, and Method for Adaptive Sleep Schedule for Control Signal Decoding",2016-08-03,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
191-985-235-633-191,apple,Automated response to and sensing of user activity in portable devices,2016-07-12,GRANTED_PATENT,ACTIVE,dual_purpose,46,10,"AU, CA, CN, DE, EP, HK, JP, KR, US, WO",filtered_keep,True
195-733-518-827-708,apple,PROVIDING NAVIGATION INSTRUCTIONS WHILE DEVICE IS IN LOCKED MODE,2016-07-28,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
198-920-792-099-179,apple,ERLEICHTERUNG EINER VORRICHTUNGSINTERNEN KOEXISTENZ ZWISCHEN DRAHTLOSEN KOMMUNIKATIONSTECHNOLOGIEN,2016-07-20,SEARCH_REPORT,ACTIVE,dual_purpose,2,7,"CN, EP, JP, KR, TW, US, WO",filtered_keep,True
016-672-801-317-159,apple,METHODS AND APPARATUS FOR PRESERVING BATTERY RESOURCES IN A MOBILE COMMUNICATION DEVICE,2016-06-28,GRANTED_PATENT,INACTIVE,dual_purpose,0,,,removed,False
018-250-520-620-285,apple,Outer loop link adaptation for device resumption,2016-06-21,GRANTED_PATENT,ACTIVE,dual_purpose,2,6,"CN, DE, JP, TW, US, WO",filtered_keep,True
018-670-341-269-283,apple,REDUCING TOUCH SENSOR PANEL POWER CONSUMPTION,2016-07-07,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
022-667-525-430-833,apple,METHOD FOR COMMUNICATION ACROSS VOLTAGE DOMAINS,2016-06-30,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
025-736-246-747-964,apple,METHOD FOR CLOCK CALIBRATION,2016-06-23,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
028-276-842-490-514,apple,METHOD OF USING A FIELD-EFFECT TRANSISTOR AS A CURRENT SENSING DEVICE,2016-06-23,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
031-100-604-133-094,apple,Thermal control apparatus and methodology,2016-07-05,GRANTED_PATENT,INACTIVE,dual_purpose,11,8,"BR, CN, EP, JP, KR, TW, US, WO",filtered_keep,True
032-152-827-945-410,apple,VERFAHREN UND VORRICHTUNG ZUR STROMVERBRAUCHSSTEUERUNG WÄHREND EINES DISKONTINUIERLICHEN EMPFANGS,2016-06-29,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
032-753-506-923-783,apple,Processing information blocks for wireless transmission,2016-07-05,GRANTED_PATENT,ACTIVE,dual_purpose,5,9,"BR, CA, CN, EP, JP, KR, RU, US, WO",filtered_keep,True
035-237-824-461-762,apple,METHOD FOR COMMUNICATION ACROSS VOLTAGE DOMAINS,2016-06-23,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
037-159-155-423-882,apple,Location-based device automation,2016-06-29,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
041-549-168-646-186,apple,Handheld device assembly,2016-07-05,GRANTED_PATENT,ACTIVE,other,0,,,removed,False
041-792-432-161-568,apple,Outage Delay Indication and Exploitation,2016-06-23,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
042-610-882-971-732,apple,Adaptive out of service scanning,2016-06-28,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
048-332-009-306-536,apple,Displaying location preview,2016-06-23,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
052-765-718-909-653,apple,EFFICIENT SERVICE ADVERTISEMENT AND DISCOVERY IN A PEER-TO-PEER NETWORKING ENVIRONMENT WITH COOPERATIVE ADVERTISEMENT,2016-07-07,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
065-331-596-855-936,apple,Dynamic allocation of power budget for a system having non-volatile memory and methods for the same,2016-07-05,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
077-462-083-803-845,apple,Activity continuation between electronic devices,2016-06-28,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
081-932-035-612-321,apple,Discrete narrow-band switching frequency avoidance of a switch mode power converter,2016-06-28,GRANTED_PATENT,ACTIVE,other,3,1,US,removed,False
084-585-284-459-917,apple,ACCESSORY COMMUNICATION OVER POWER PINS,2016-06-30,PATENT_APPLICATION,ACTIVE,other,0,,,removed,False
085-765-713-648-500,apple,Dynamic Voltage and Frequency Management based on Active Processors,2016-06-23,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
098-639-264-145-282,apple,Handheld device assembly,2016-07-05,GRANTED_PATENT,ACTIVE,other,0,,,removed,False
103-464-082-319-488,apple,Sub-Frame Allocation for Low Power LTE,2016-07-07,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
106-345-931-562-501,apple,Methods and apparatus for adaptive receiver mode selection during discontinuous reception,2016-06-28,GRANTED_PATENT,ACTIVE,dual_purpose,5,8,"CN, EP, IN, JP, KR, TW, US, WO",filtered_keep,True
111-457-633-680-128,apple,ALWAYS-ON AUDIO CONTROL FOR MOBILE DEVICE,2016-06-28,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
115-108-734-156-683,apple,SHOOT-THROUGH PREVENTION IN SWITCHED-MODE POWER SUPPLIES,2016-06-30,PATENT_APPLICATION,ACTIVE,other,0,,,removed,False
120-758-524-404-955,apple,"DEVICE, METHOD, AND GRAPHICAL USER INTERFACE FOR MANAGING FOLDERS",2016-06-23,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
122-090-363-062-223,apple,REDUCING POUCH THICKNESSES IN BATTERY CELLS FOR PORTABLE ELECTRONIC DEVICES,2016-06-23,AMENDED_APPLICATION,ACTIVE,other,0,,,removed,False
125-149-569-477-777,apple,System und Verfahren zur Abgleichung der Audio-Frame-Generierung mit LTE-Übertragungsmöglichkeiten,2016-06-23,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
142-758-319-673-089,apple,Efficient service advertisement and discovery in a peer-to-peer networking environment with dynamic advertisement and di,2016-07-12,GRANTED_PATENT,ACTIVE,dual_purpose,1,9,"AU, BR, CN, EP, JP, KR, MX, US, WO",filtered_keep,True
148-209-454-488-114,apple,Flexible Electronic Devices,2016-06-23,PATENT_APPLICATION,ACTIVE,pure,,,,pure_auto_keep,True
148-585-797-480-391,apple,Physical downlink control channel decoding,2016-06-21,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
152-912-275-929-630,apple,Always-on audio control for mobile device,2016-07-06,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
157-608-313-165-383,apple,IDENTIFIZIERUNG UND STANDORTBESTIMMUNG VON BENUTZERN IN EINEM MOBILEN NETZWERK,2016-07-06,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
157-944-012-467-065,apple,APPARATUS FOR A REDUCED CURRENT WAKE-UP CIRCUIT FOR A BATTERY MANAGEMENT SYSTEM,2016-06-23,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
159-327-116-493-873,apple,Multi-core processor instruction throttling,2016-07-05,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
174-328-236-160-748,apple,Dynamic allocation of power budget for a system having non-volatile memory,2016-07-01,GRANTED_PATENT,INACTIVE,dual_purpose,0,,,removed,False
183-594-242-103-73X,apple,"Low power, area-efficient tracking buffer",2016-07-01,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
188-956-211-371-755,apple,MONITORING A BATTERY IN A PORTABLE ELECTRONIC DEVICE,2016-07-08,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
192-204-417-907-386,apple,FLEXIBLE BATTERY PACK,2016-07-04,PATENT_APPLICATION,ACTIVE,pure,,,,pure_auto_keep,True
194-426-046-807-912,apple,Managing power consumption in mobile devices,2016-07-01,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
196-259-474-925-867,apple,Dynamic adjustment of mobile device based on thermal conditions,2016-07-01,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
196-753-147-876-862,apple,REDUCING POWER CONSUMPTION THROUGH REDUCED MEASUREMENT FREQUENCY,2016-07-07,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
197-497-564-350-390,apple,INTEGRATED TOUCH AND DISPLAY ARCHITECTURES FOR SELF-CAPACITIVE TOUCH SENSORS,2016-07-04,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
198-692-805-239-184,apple,Cell re-selection in a device configured to operate according to multiple cellular communication protocols,2016-06-21,GRANTED_PATENT,INACTIVE,dual_purpose,0,,,removed,False
199-953-585-752-806,apple,MEDIA PLAYBACK POWER MANAGEMENT DEVICES AND METHODS,2016-07-07,PATENT_APPLICATION,INACTIVE,dual_purpose,0,,,removed,False
004-599-091-917-77X,apple,High-density precursor for manufacture of composite metal oxide cathodes for li-ion batteries,2016-06-16,PATENT_OF_ADDITION,ACTIVE,other,0,,,removed,False
